日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7376,江山,JUH,合肥南,ENH,15:40,16:33,00:53,02630,01400,00870,--,--,--,--,--,00870
2024-08-15,G7318,黄山北,NYH,上海,SHH,15:48,16:48,01:00,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G7318,黄山北,NYH,上海,SHH,15:48,17:19,01:31,--,01410,00890,--,--,--,--,--,00890
2024-08-15,G1636,厦门北,XKS,上海虹桥,AOH,15:51,16:58,01:07,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,Y702,杭州,HZH,上海西,SXH,15:52,18:33,02:41,--,--,--,--,--,--,--,00295,--
2024-08-15,G2142,铜仁,RDQ,上海虹桥,AOH,16:08,17:02,00:54,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G158,杭州东,HGH,北京南,VNP,16:12,17:12,01:00,02420,01290,00800,--,--,--,--,--,--
2024-08-15,G1638,福州,FZS,上海虹桥,AOH,16:20,17:22,01:02,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7518,宁波,NGH,上海虹桥,AOH,16:26,17:25,00:59,02420,01290,00800,--,--,--,--,--,00800
2024-08-15,G1674,厦门北,XKS,上海虹桥,AOH,16:29,17:34,01:05,01820,00980,00600,--,--,--,--,--,00600
2024-08-15,G1674,厦门北,XKS,上海虹桥,AOH,16:29,18:04,01:35,02480,01330,00820,--,--,--,--,--,00820
2024-08-15,G1390,南昌,NCG,上海虹桥,AOH,16:36,17:20,00:44,01940,00940,00580,--,--,--,--,--,00580
2024-08-15,G1390,南昌,NCG,上海虹桥,AOH,16:36,17:37,01:01,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,D3136,赣州,GZG,南京南,NKH,16:40,17:42,01:02,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7336,苍南,CEH,上海虹桥,AOH,16:42,17:35,00:53,02230,01100,00670,--,--,--,--,--,00670
2024-08-15,G7336,苍南,CEH,上海虹桥,AOH,16:42,17:51,01:09,02710,01330,00820,--,--,--,--,--,00820
2024-08-15,G1674,厦门北,XKS,上海虹桥,AOH,16:45,17:34,00:49,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G1674,厦门北,XKS,上海虹桥,AOH,16:45,18:04,01:19,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7792,苍南,CEH,连云港,UIH,16:54,17:57,01:03,02080,01100,00670,--,--,--,--,--,00670
2024-08-15,G7792,苍南,CEH,连云港,UIH,16:54,18:14,01:20,02510,01330,00820,--,--,--,--,--,00820
