日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G875,武汉,WHN,深圳北,IOQ,12:32,13:01,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8027,广州白云,GBA,深圳,SZQ,12:33,13:59,01:26,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8063,广州白云,GBA,深圳,SZQ,12:38,14:31,01:53,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6017,醴陵东,UKQ,深圳北,IOQ,12:38,13:15,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8035,广州白云,GBA,深圳,SZQ,12:38,14:10,01:32,--,00995,00795,--,--,--,--,--,00795
2024-08-15,D2429,广州东,GGQ,台州,TEU,12:42,14:02,01:20,--,01030,00830,--,--,--,--,--,00830
2024-08-15,G3741,柳州,LZZ,潮汕,CBQ,12:43,13:30,00:47,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8027,广州白云,GBA,深圳,SZQ,12:49,13:59,01:10,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8035,广州白云,GBA,深圳,SZQ,12:52,14:10,01:18,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8063,广州白云,GBA,深圳,SZQ,12:54,14:31,01:37,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6019,邵阳,SYQ,深圳北,IOQ,12:56,13:39,00:43,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7021,广州东,GGQ,深圳,SZQ,12:57,14:23,01:26,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8075,广州白云,GBA,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C7021,广州东,GGQ,深圳,SZQ,13:13,14:23,01:10,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7005,广州东,GGQ,深圳,SZQ,13:13,14:45,01:32,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6049,怀化南,KAQ,深圳北,IOQ,13:18,14:02,00:44,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8063,广州白云,GBA,深圳,SZQ,13:21,14:31,01:10,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8075,广州白云,GBA,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,G6547,广州东,GGQ,香港西九龙,XJA,13:25,15:15,01:50,--,01290,01020,--,--,--,--,--,--
2024-08-15,G6547,广州东,GGQ,香港西九龙,XJA,13:25,15:02,01:37,--,01090,00870,--,--,--,--,--,--
2024-08-15,C7005,广州东,GGQ,深圳,SZQ,13:29,14:45,01:16,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8005,广州东,GGQ,深圳,SZQ,13:30,14:37,01:07,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8065,广州白云,GBA,深圳,SZQ,13:33,15:25,01:52,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G2929,重庆西,CXW,深圳北,IOQ,13:35,14:07,00:32,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G1017,鄂州,ECN,深圳北,IOQ,13:36,14:36,01:00,02675,01335,00965,--,--,--,--,--,--
2024-08-15,C8075,广州白云,GBA,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C8049,广州白云,GBA,深圳,SZQ,13:43,15:36,01:53,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6187,怀化南,KAQ,深圳北,IOQ,13:45,14:14,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6567,广州东,GGQ,香港西九龙,XJA,13:46,15:27,01:41,--,01290,01020,--,--,--,--,--,--
2024-08-15,G6567,广州东,GGQ,香港西九龙,XJA,13:46,15:16,01:30,--,01090,00870,--,--,--,--,--,--
2024-08-15,C8065,广州白云,GBA,深圳,SZQ,13:46,15:25,01:39,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7067,广州东,GGQ,深圳,SZQ,13:53,15:18,01:25,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6525,广州南,IZQ,香港西九龙,XJA,13:55,14:31,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8049,广州白云,GBA,深圳,SZQ,13:58,15:36,01:38,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1017,鄂州,ECN,深圳北,IOQ,14:00,14:36,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8065,广州白云,GBA,深圳,SZQ,14:00,15:25,01:25,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1005,武汉,WHN,深圳北,IOQ,14:05,14:41,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D2315,广州东,GGQ,南平市,NOS,14:15,15:33,01:18,--,01030,00830,--,--,--,--,--,00830
2024-08-15,G6075,永州,AOQ,深圳北,IOQ,14:17,14:46,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G417,南宁东,NFZ,香港西九龙,XJA,14:22,14:51,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7029,广州东,GGQ,深圳,SZQ,14:22,15:48,01:26,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,C8069,广州白云,GBA,深圳,SZQ,14:27,16:27,02:00,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1607,广州南,IZQ,福州,FZS,14:27,14:56,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7085,广州东,GGQ,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,C7083,广州东,GGQ,福田,NZQ,14:32,15:49,01:17,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,C7083,广州东,GGQ,福田,NZQ,14:32,16:03,01:31,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,G6313,广州南,IZQ,饶平,RVQ,14:33,15:12,00:39,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G2931,桂林北,GBZ,汕头,OTQ,14:38,15:08,00:30,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8069,广州白云,GBA,深圳,SZQ,14:40,16:27,01:47,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1027,宜昌东,HAN,深圳北,IOQ,14:42,15:40,00:58,02735,01375,00985,--,--,--,--,--,--
2024-08-15,G6533,广州南,IZQ,香港西九龙,XJA,14:43,15:20,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6533,广州南,IZQ,香港西九龙,XJA,14:43,15:34,00:51,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6557,广州东,GGQ,香港西九龙,XJA,14:47,16:04,01:17,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6557,广州东,GGQ,香港西九龙,XJA,14:47,16:16,01:29,--,01290,01020,--,--,--,--,--,--
2024-08-15,G6217,肇庆东,FCQ,深圳北,IOQ,14:48,15:24,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7085,广州东,GGQ,深圳,SZQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,K535,洛阳,LYF,深圳,SZQ,14:50,16:48,01:58,--,--,--,--,01035,00695,--,00235,00235
2024-08-15,G547,郑州东,ZAF,深圳坪山,IFQ,14:53,15:29,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8069,广州白云,GBA,深圳,SZQ,14:55,16:27,01:32,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1185,洛阳龙门,LLF,深圳北,IOQ,14:56,15:59,01:03,02675,01335,00965,--,--,--,--,--,--
2024-08-15,G319,重庆西,CXW,香港西九龙,XJA,14:59,15:35,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8007,广州东,GGQ,深圳,SZQ,15:00,16:07,01:07,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1027,宜昌东,HAN,深圳北,IOQ,15:04,15:40,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6067,怀化南,KAQ,深圳北,IOQ,15:09,15:45,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7053,广州东,GGQ,深圳,SZQ,15:10,16:39,01:29,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8061,广州白云,GBA,深圳,SZQ,15:15,17:11,01:56,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8069,广州白云,GBA,深圳,SZQ,15:16,16:27,01:11,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G2921,昆明南,KOM,深圳北,IOQ,15:18,15:54,00:36,--,00995,00745,--,--,--,--,--,--
2024-08-15,C7063,广州东,GGQ,深圳,SZQ,15:22,16:46,01:24,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1185,洛阳龙门,LLF,深圳北,IOQ,15:23,15:59,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7053,广州东,GGQ,深圳,SZQ,15:26,16:39,01:13,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8061,广州白云,GBA,深圳,SZQ,15:28,17:11,01:43,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6537,广州南,IZQ,香港西九龙,XJA,15:28,16:16,00:48,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6537,广州南,IZQ,香港西九龙,XJA,15:28,16:29,01:01,02150,01080,00820,--,--,--,--,--,--
2024-08-15,C7071,广州东,GGQ,深圳,SZQ,15:32,17:01,01:29,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6251,广州南,IZQ,深圳北,IOQ,15:36,16:23,00:47,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7063,广州东,GGQ,深圳,SZQ,15:38,16:46,01:08,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G879,武汉,WHN,深圳北,IOQ,15:42,16:11,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8061,广州白云,GBA,深圳,SZQ,15:43,17:11,01:28,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7071,广州东,GGQ,深圳,SZQ,15:48,17:01,01:13,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7075,广州东,GGQ,深圳,SZQ,15:52,17:25,01:33,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G6037,长沙南,CWQ,深圳坪山,IFQ,15:57,16:38,00:41,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8061,广州白云,GBA,深圳,SZQ,15:59,17:11,01:12,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G407,昆明南,KOM,香港西九龙,XJA,16:02,16:33,00:31,01995,00995,00745,--,--,--,--,--,--
2024-08-15,D3313,广州东,GGQ,福州南,FYS,16:05,17:27,01:22,--,01030,00830,--,--,--,--,--,00830
