日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G8274,上海,SHH,徐州东,UUH,16:18,16:51,00:33,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7592,温州南,VRH,宿松东,SSU,16:24,16:56,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,T110,上海,SHH,北京,BJP,16:30,17:20,00:50,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,K48,杭州,HZH,齐齐哈尔,QHX,16:33,17:54,01:21,--,--,--,--,00965,00625,--,00165,00165
2024-08-15,G7376,江山,JUH,合肥南,ENH,16:36,17:00,00:24,01180,00600,00380,--,--,--,--,--,00380
2024-08-15,G7376,江山,JUH,合肥南,ENH,16:36,17:08,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G268,上海虹桥,AOH,天津西,TXP,16:39,17:02,00:23,01180,00590,00360,--,--,--,--,--,--
2024-08-15,G7076,上海,SHH,合肥南,ENH,16:41,17:13,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7196,上海虹桥,AOH,安庆,AQH,16:44,17:07,00:23,01340,00670,00410,--,--,--,--,--,00410
2024-08-15,D3042,上海虹桥,AOH,汉口,HKN,16:45,17:20,00:35,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D3042,上海虹桥,AOH,汉口,HKN,16:45,17:29,00:44,--,00560,00350,--,--,--,--,--,00350
2024-08-15,Z40,上海,SHH,乌鲁木齐,WAR,16:48,17:36,00:48,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G7222,上海,SHH,合肥,HFH,16:49,17:30,00:41,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D216,上海,SHH,兰州,LZJ,16:54,17:42,00:48,--,--,00200,--,--,--,--,--,00200
2024-08-15,G24,上海虹桥,AOH,北京南,VNP,17:00,17:21,00:21,01560,00710,00450,--,--,--,--,--,--
