日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G121,北京南,VNP,上海虹桥,AOH,15:07,15:42,00:35,01560,00690,00430,--,--,--,--,--,--
2024-08-15,G7055,南京,NJH,上海,SHH,15:12,15:45,00:33,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7015,南京,NJH,上海,SHH,15:14,15:41,00:27,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1727,武汉,WHN,上海虹桥,AOH,15:17,15:47,00:30,01340,00670,00390,--,--,--,--,--,--
2024-08-15,G8987,盐城,AFH,上海,SHH,15:19,15:51,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,D3041,汉口,HKN,上海虹桥,AOH,15:24,16:00,00:36,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G2811,石家庄,SJP,上海虹桥,AOH,15:27,15:51,00:24,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G7231,舒城东,SDU,上海,SHH,15:29,16:09,00:40,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7571,淮南南,HNU,平阳,ARH,15:34,16:08,00:34,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G3119,信阳东,OYN,上海,SHH,15:34,16:16,00:42,01650,00830,00520,--,--,--,--,--,--
2024-08-15,G7195,六安,UAH,上海虹桥,AOH,15:36,15:59,00:23,01560,00710,00450,--,--,--,--,--,00450
2024-08-15,G1583,无锡东,WGH,南昌,NCG,15:40,16:21,00:41,01260,00650,00375,--,--,--,--,--,--
2024-08-15,G7571,淮南南,HNU,平阳,ARH,15:43,16:08,00:25,--,00650,00410,--,--,--,--,--,00410
2024-08-15,G3119,信阳东,OYN,上海,SHH,15:43,16:16,00:33,01470,00740,00460,--,--,--,--,--,--
2024-08-15,G2787,深圳,SZQ,上海虹桥,AOH,15:48,16:23,00:35,01470,00680,00420,--,--,--,--,--,--
2024-08-15,G8253,连云港,UIH,上海,SHH,15:53,16:28,00:35,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G8253,连云港,UIH,上海,SHH,16:03,16:28,00:25,--,00650,00410,--,--,--,--,--,00410
2024-08-15,G265,天津西,TXP,上海虹桥,AOH,16:07,16:30,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,G7117,南京,NJH,上海虹桥,AOH,16:08,16:44,00:36,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7017,南京,NJH,上海,SHH,16:14,16:40,00:26,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G1915,西安北,EAY,上海虹桥,AOH,16:18,16:43,00:25,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G8277,宿迁,SQU,上海,SHH,16:19,17:12,00:53,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7171,合肥南,ENH,上海虹桥,AOH,16:24,17:06,00:42,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7585,赣榆,GYU,温州南,VRH,16:29,17:12,00:43,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G3151,西安北,EAY,上海虹桥,AOH,16:31,16:54,00:23,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G7279,扬州东,YDU,上海,SHH,16:34,17:04,00:30,--,00740,00460,--,--,--,--,--,00460
2024-08-15,K187,沈阳北,SBT,上海,SHH,16:36,18:05,01:29,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7585,赣榆,GYU,温州南,VRH,16:41,17:12,00:31,--,00650,00410,--,--,--,--,--,00410
2024-08-15,G7139,安庆,AQH,上海虹桥,AOH,16:44,17:18,00:34,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7263,合肥南,ENH,上海,SHH,16:50,17:23,00:33,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,D3005,宜昌东,HAN,上海虹桥,AOH,16:52,17:30,00:38,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7385,庐江西,LUU,上海虹桥,AOH,16:55,17:18,00:23,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,G131,北京南,VNP,上海虹桥,AOH,16:59,17:22,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,D3005,宜昌东,HAN,上海虹桥,AOH,17:01,17:30,00:29,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G3251,濮阳东,PUF,上海虹桥,AOH,17:03,17:27,00:24,01340,00650,00390,--,--,--,--,--,--
2024-08-15,G7767,芜湖,WHH,上海,SHH,17:08,17:50,00:42,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7019,南京,NJH,上海,SHH,17:14,17:40,00:26,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G129,北京南,VNP,上海虹桥,AOH,17:15,17:38,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7143,安庆,AQH,上海虹桥,AOH,17:19,17:44,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1705,聊城西,VXK,上海虹桥,AOH,17:22,17:47,00:25,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7371,阜阳西,FXU,江山,JUH,17:24,18:06,00:42,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7281,宣城,ECH,上海,SHH,17:29,17:52,00:23,01260,00640,00400,--,--,--,--,--,00400
2024-08-15,G7281,宣城,ECH,上海,SHH,17:29,18:07,00:38,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1955,太原南,TNV,上海虹桥,AOH,17:31,17:54,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G133,北京南,VNP,上海,SHH,17:35,18:02,00:27,01450,00740,00440,--,--,--,--,--,--
2024-08-15,G675,武汉,WHN,上海虹桥,AOH,17:39,18:02,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G1919,西安北,EAY,上海虹桥,AOH,17:43,18:06,00:23,01340,00670,00430,--,--,--,--,--,--
2024-08-15,G7063,南京,NJH,上海,SHH,17:44,18:21,00:37,--,00540,00340,--,--,--,--,--,00340
