日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7375,合肥南,ENH,衢州,QEH,12:47,13:37,00:50,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7595,合肥南,ENH,宁波,NGH,12:48,13:51,01:03,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7595,合肥南,ENH,宁波,NGH,12:48,14:06,01:18,02480,01330,00820,--,--,--,--,--,00820
2024-08-15,T101,上海南,SNH,深圳东,BJQ,12:53,15:03,02:10,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G1659,上海虹桥,AOH,厦门,XMS,12:55,13:47,00:52,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G1369,上海虹桥,AOH,张家界西,JXA,13:01,13:40,00:39,--,00820,00510,--,--,--,--,--,--
2024-08-15,G7193,上海虹桥,AOH,丽水,USH,13:03,14:05,01:02,02190,01050,00650,--,--,--,--,--,00650
2024-08-15,G1389,上海虹桥,AOH,南昌,NCG,13:07,14:01,00:54,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7595,合肥南,ENH,宁波,NGH,13:08,13:51,00:43,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7595,合肥南,ENH,宁波,NGH,13:08,14:06,00:58,02050,01100,00670,--,--,--,--,--,00670
2024-08-15,G7323,上海虹桥,AOH,平阳,ARH,13:10,14:10,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3141,南京南,NKH,龙岩,LYS,13:18,14:20,01:02,--,00940,00590,--,--,--,--,--,00590
2024-08-15,D3141,南京南,NKH,龙岩,LYS,13:18,14:34,01:16,--,01040,00650,--,--,--,--,--,00650
2024-08-15,G1353,上海虹桥,AOH,长沙南,CWQ,13:24,14:24,01:00,--,01170,00730,--,--,--,--,--,--
2024-08-15,G7539,连云港,UIH,苍南,CEH,13:29,14:43,01:14,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G1329,上海虹桥,AOH,贵阳北,KQW,13:40,14:39,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G2141,上海虹桥,AOH,铜仁,RDQ,13:43,14:49,01:06,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,13:50,15:13,01:23,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7515,上海虹桥,AOH,宁波,NGH,13:56,15:02,01:06,--,01170,00730,--,--,--,--,--,00730
2024-08-15,K575,上海南,SNH,永州,AOQ,14:00,16:19,02:19,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G2141,上海虹桥,AOH,铜仁,RDQ,14:03,14:49,00:46,01530,00820,00510,--,--,--,--,--,--
2024-08-15,G7315,连云港,UIH,黄山北,NYH,14:04,15:07,01:03,02630,01400,00870,--,--,--,--,--,00870
2024-08-15,K4335,苏州,SZH,南昌,NCG,14:09,15:50,01:41,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G99,上海虹桥,AOH,香港西九龙,XJA,14:09,14:58,00:49,02420,01170,00730,--,--,--,--,--,--
2024-08-15,K71,上海南,SNH,重庆北,CUW,14:13,16:47,02:34,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7575,六安,UAH,苍南,CEH,14:19,15:19,01:00,--,01400,00870,--,--,--,--,--,00870
2024-08-15,G7559,徐州东,UUH,杭州东,HGH,14:22,15:13,00:51,01760,00940,00580,--,--,--,--,--,00580
