日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,C8062,深圳,SZQ,广州白云,GBA,10:33,12:09,01:36,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6048,香港西九龙,XJA,湛江西,ZWQ,10:35,11:23,00:48,02150,01080,00820,--,--,--,--,--,--
2024-08-15,C7068,深圳,SZQ,广州东,GGQ,10:40,11:49,01:09,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7068,深圳,SZQ,广州东,GGQ,10:40,12:07,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6126,深圳北,IOQ,永州,AOQ,10:41,11:17,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6528,香港西九龙,XJA,广州南,IZQ,10:46,11:35,00:49,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6048,香港西九龙,XJA,湛江西,ZWQ,10:47,11:23,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6534,香港西九龙,XJA,广州南,IZQ,10:52,11:40,00:48,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6528,香港西九龙,XJA,广州南,IZQ,10:59,11:35,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6534,香港西九龙,XJA,广州南,IZQ,11:04,11:40,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7020,深圳,SZQ,广州东,GGQ,11:07,12:10,01:03,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7020,深圳,SZQ,广州东,GGQ,11:07,12:32,01:25,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6226,深圳北,IOQ,广州南,IZQ,11:15,11:44,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6584,香港西九龙,XJA,广州南,IZQ,11:16,12:00,00:44,--,01080,00820,--,--,--,--,--,--
2024-08-15,C7004,深圳,SZQ,广州东,GGQ,11:16,12:18,01:02,--,00730,00640,--,--,--,--,--,00640
